resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,activity_id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,start_time,activity_date,activity_name,activity_description,relative_effort,activity_gear,filename,athlete_weight,bike_weight,elapsed_time.1,distance.1,elevation_loss,elevation_low,elevation_high,max_grade,average_grade,average_positive_grade,average_negative_grade,max_cadence,max_heart_rate,average_heart_rate,max_watts,calories,max_temperature,average_temperature,relative_effort.1,total_work,number_of_runs,uphill_time,downhill_time,other_time,perceived_exertion,"<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.type"">type</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.start_time"">start_time</span>",weighted_average_power,power_count,prefer_perceived_exertion,perceived_relative_effort,commute.1,total_weight_lifted,from_upload,grade_adjusted_distance,weather_observation_time,weather_condition,weather_temperature,apparent_temperature,dewpoint,humidity,weather_pressure,wind_speed,wind_gust,wind_bearing,precipitation_intensity,sunrise_time,sunset_time,moon_phase,bike,gear,precipitation_probability,precipitation_type,cloud_cover,weather_visibility,uv_index,weather_ozone,"<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.jump_count"">jump_count</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.total_grit"">total_grit</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.avg_flow"">avg_flow</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.flagged"">flagged</span>"
2.0,Monday ~vibing~ ft. Emily ft. Watch can’t find my location ,3.01,1590.0,1658,28.0,Run,0.0,4499929541,garmin_push_5984704667,4808156168.0,2020-12-21T12:54:19Z,2020-12-21,(GMT-05:00) America/New_York,-18000.0,"[28.027581, -81.952254]","[28.019133, -81.950032]",,,United States,28.027581,-81.952254,0.0,19.0,0.0,2.0,0.0,False,False,False,False,everyone,False,g7364176,False,4808156168.0,3.043,3.6,86.8,21.0,True,157.0,177.0,False,True,157.8,123.0,0.0,0.0,False,5492162.0,1.0,a4499929541,kcajDrhesNGAEq@o@kBk@sBUe@[sAEYO[_A_DMcA]gBIoA]cCIy@UyAk@uEQ_CIcBm@{CE_@Ck@DqELa@JK@YX{@Hc@Xo@`@]Hi@Le@Zm@~AoBvAyAfAm@TQf@c@`CaAvAe@j@YpBUnGcAr@GtAUt@?j@BnABp@D`@JdBj@dAX`@Nj@l@x@pAb@fAfAnD\rAdAzCT`AjBlEb@z@^d@l@|@`BtDTt@LRTd@l@bAPj@RjAIbBk@zCYpBa@|AYx@e@hAk@jBYh@ORoAdA[\,2.0,,,,07:54:19,2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Long run Wednesday...why not? ,5.01,2421.0,3529,25.0,Run,0.0,4481269382,garmin_push_5965661722,4788433300.0,2020-12-16T22:17:08Z,2020-12-16,(GMT-05:00) America/New_York,-18000.0,"[26.026597, -80.164091]","[26.025858, -80.171236]",,,United States,26.026597,-80.164091,0.0,15.0,4.0,1.0,0.0,False,False,False,False,everyone,False,g7364176,False,4788433300.0,3.328,5.5,87.6,28.0,True,168.1,185.0,False,True,16.8,0.6,0.0,0.0,False,5492162.0,1.0,a4481269382,eiz}Cr`hhNIZ_@h@kAFYNOtALt@LNPBHBZ?d@FhAT|AHBBF\@z@FdA@z@AVB`@En@DpBKjBChAHhBCvB@hCRtACLDnDCb@KFaAFcAV_@FqCz@u@@g@BIBMJGLIr@M?FJ@n@?TADEBaILw@D_@FGZDbCEZBvAKXWDiA@oADmDBa@IDo@EXONg@DwABAG_@@c@Js@D]PkALaABo@Gg@?m@Hk@?a@HaAJoAXSB_@@SUWk@]]EWFYj@Yb@QFDJh@N\^ZXDf@SD?XHv@Ct@G`@Kl@Cn@KHD^D`@@D??GYe@AM@Cp@]jA{@F]C}AJg@Tq@@UC}BKs@OyAOo@Cq@Ii@@uAEoAEm@Me@]YCAADOMc@GkACa@I][_AgAIGe@Qc@As@BqAN{@V_@P?NBJBBEEE[EGE?]Na@F{@?oBBm@Gc@K]SW]IkASSg@Ae@EmBCaBBOJ?BNJ\H@F@Z_@l@?T?n@V`AEd@BXBLj@|@Bj@ARIT_@TQDAHBl@h@h@DPGRYZ?DL\Z^ADDZCZQTUHCHAf@B^BNFBMLO\BxBEn@FNH?DMJDHp@E^E@[WC@CN?z@NnB|A`@`@F~AAl@IJU?i@Jq@Bm@X_ABKPO^k@^a@j@cATu@Bq@@CRG\A\M@I@e@LWXWNa@Hi@Ts@Jg@@u@@CHFB`@QpAWrAQlA?zAJjA\|@NJ`ADf@NAJ]|@GTY\c@VMX?REDRHFFP^B^PHnAQf@Sr@A~B[pBQ^@j@CH@L]LJb@BjACd@Gb@Hf@BfA?^KB]AXBJJBx@GpAArBGb@?|@DLAFE@IEu@?y@C}@BoCAcB@QJ{@\_Ar@eCTg@PWPe@^Sb@Ed@@hDQn@?n@AXBZP@^J^B\T@EDOn@AhB@PDHTFb@SjA]ZEDCHMj@K^ADIBo@?_B,2.0,,,,17:17:08,2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Anniversary Couple so kind stoped on their way down to the Keys for some TF with me!,1.02,455.0,528,10.0,Run,0.0,4472901154,garmin_push_5957088575,4779617818.0,2020-12-14T22:01:56Z,2020-12-14,(GMT-05:00) America/New_York,-18000.0,"[26.026884, -80.164146]","[26.026106, -80.148993]",,,United States,26.026884,-80.164146,0.0,12.0,1.0,1.0,0.0,False,False,False,False,everyone,False,g7364176,False,4779617818.0,3.597,4.8,89.0,29.0,True,151.7,170.0,False,True,22.0,9.4,0.0,0.0,False,5492162.0,1.0,a4472901154,_kz}C|`hhN^C^FXCh@D\PFHPBAmBBy@AyAMcI@_FGg@BqDE}A@_BEeHGu@BM?cAC_HEkB@cFCyA?{@Co@GmGDi@Nq@DeACeADGG{A,2.0,,,,17:01:56,2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Don’t recommend wings before a run,5.01,2416.0,3503,59.0,Run,0.0,4456313777,garmin_push_5939969367,4762123639.0,2020-12-10T22:07:40Z,2020-12-10,(GMT-05:00) America/New_York,-18000.0,"[26.026988, -80.164374]","[26.025856, -80.171006]",,,United States,26.026988,-80.164374,0.0,15.0,3.0,1.0,0.0,False,False,False,False,everyone,False,g7364176,False,4762123639.0,3.335,4.8,87.4,23.0,True,163.3,193.0,False,True,26.8,3.6,0.0,0.0,False,5492162.0,1.0,a4456313777,skz}CjbhhNATCFIDQEUAYBCFAdAPnANFVD^CvAVrANR?JFLv@@zAA~@FN?PIvAHh@BbAIlAC|A@x@Bj@Ad@Dn@Cr@?pCFb@DjBAbBCr@CBi@L}@HaAT}Ap@c@H}BLC@ITAf@GLICDL@f@?^CBeAFuDHoBA_@BGDILAf@DhA?hBC`AC@cAF{C?cDFy@?k@Ci@@IIQ?{@Hq@BmB\[IE?kAHwANa@@cARUA?I}@VeALWG]{@[]Ca@HUz@_@H@X`ATd@LFd@@XQREvBBfAQr@Gv@?r@KDM]g@?INO`@ShAu@@WEyABKRe@H]@}ACu@Ke@OwAYaB?i@CS@uAAm@Aa@Io@GBEWSc@[OUGgA@g@AKCc@[gA{AYK}@EkABqBh@[V@PP^Uk@KEk@PQ@}DCa@GYM]UGGKUEk@Ie@ACYG_@?_@GiACo@D{AAQH@BLL`@NC\IZMPCf@@p@LXNh@?nA^h@J`@?LGb@IHa@FMHA^BZFJLJJLHL?J[h@h@jA@J@d@CDWPUT@nAWxADh@CH@t@Ad@BPHBBABK@MFCDDFf@A^CBK@UWC@CLLhDTHp@Rn@FxAIj@@^IDK?w@N}@Le@d@w@Jc@Pa@lA{AL[Fk@DMEc@t@EJCHGN}@ZWJWd@}BLgAHIBp@ATK`A_@jBGj@EtA@~@@LZv@RRtAPRB@DGZ]hAWTi@ZKJAJ?JFPTN\p@TFnAK\QdA?NIhBMd@ItAI~BCbBKdAFdFKpABpCEKYDVd@BREDG@qBKqE@gADm@TqAh@}Ah@wAT[Zw@JMBG^GhAEfAAv@Bn@GlAA\BVNDf@?t@JFGDCH@fCFRPJj@Wn@Sv@Od@Mj@GLCBE@_@?cBCe@B[,2.0,,,,17:07:40,2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Semester 4 of grad school = done 💯🐝🐝 #buzzbuzz,3.01,1367.0,1877,28.0,Run,0.0,4443526808,garmin_push_5926860681,4748708541.0,2020-12-07T21:57:40Z,2020-12-07,(GMT-05:00) America/New_York,-18000.0,"[26.026902, -80.164402]","[26.032432, -80.157571]",,,United States,26.026902,-80.164402,0.0,14.0,7.0,1.0,0.0,False,False,False,False,everyone,False,g7364176,False,4748708541.0,3.545,4.6,88.7,26.0,True,157.0,179.0,False,True,21.2,3.6,0.0,0.0,False,5492162.0,1.0,a4443526808,ckz}CpbhhN?HKLiAACFCXH\?n@BJ?RBB`@Ld@B`ANj@Bl@LV@RFHZDdCEh@@HFNCrAJ|CI|@EbBHnDA~CB^Hx@@rCCdBCBiANYHsARu@XOJc@Nc@H{@?w@DIPGV@`@BCBb@@`@CTIFM?MCgA@qBFmC@c@?EBMVA`@JtDSdA]DcACoABoBEkAD]?RYMR]HqB?CCCKCm@?s@GyEBsDGcB@yEMwBIaAZFMCSMIUMs@MyAIqFD{Cb@uCLiBDW@@?i@MeE@WAa@BoBAMDi@G_@GwAKyIFu@?KEK?k@@kDB]EoA@gCE{IMeS@GTKd@AbAK|@?d@Cn@FfA@DREPE^Dv@BnBCdCEZED_AFEBe@r@QN[DGFCH@~@B|@AbAB|@E|@,2.0,,,,16:57:40,2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,This run brought to you by my Spotify’s Top Songs 2020 aka straight bangerz only,5.01,2330.0,3362,46.0,Run,0.0,4426626525,garmin_push_5909596568,4730831185.0,2020-12-03T22:25:06Z,2020-12-03,(GMT-05:00) America/New_York,-18000.0,"[26.026861, -80.164426]","[26.025909, -80.169708]",,,United States,26.026861,-80.164426,0.0,15.0,3.0,1.0,0.0,False,False,False,False,everyone,False,g7364176,False,4730831185.0,3.458,4.7,88.7,24.0,True,158.5,183.0,False,True,26.2,10.0,0.0,0.0,False,5492162.0,1.0,a4426626525,{jz}CtbhhNCPSDe@Ea@@GR?P?ZNx@\T`@JvCd@t@HJDBLDj@AvCGXDJ@TA`AFh@CdCGtB?x@F|BCX@nBB`ADRBZBpEALKTa@Fc@B{Bh@s@Z]Jm@FmBFqAAgAFO?ME[BGCsA@c@Ca@Gg@?QPGZ?xCHzB?tBCv@OP[FaAB}AAcFBkB?C?EKG?u@DaBPaCN_ADm@FY@Bi@@@KDa@He@R{@Je@P_@H_@De@AKES[Oe@QSGU?KJQx@e@TEBDXnATXb@HRK^Ix@?XBbASCJ~@Gh@IfAWBIK[?IJQl@_@j@SV[@mBBSVw@@oBCi@Kg@I_AYqAEa@AwA@k@AaAIy@GYO]MOUMWKc@Gu@Bc@Cg@_@e@u@Y]SOKCSCcB@gAPsAd@INHVCJCSIOEAcAJkCBk@Cg@IWKc@[M[E{@KUIEU@]AQCc@AoCBe@BIB@JJHZDBB?LKd@IJG`@?v@N`@H^Ap@Hd@^b@Hb@I^]ZSFMJAB@VFh@d@\@LCRUZALN`@Xd@Dl@CPk@XAD?jAAXOp@ATH\EPAlABb@BBF@JQFDJt@GNOEQOEBNxDBF^Df@Hp@FfCKNKBKAa@Pm@j@Sf@GLA\DZOx@w@L[PWPIXGn@WTSZGx@B^BLN?DKl@Q`@UR{@b@EH?\Z^FTCLTVJDl@C`@G^Mx@ATC^IbACp@Qh@IxA?^CtBEPCJGf@BXBbBB\CH[?BLPrBEvE@f@ABA@K@g@E}I@g@Hy@~@aDZe@t@eBNUCA^GxCChC?PAz@@PJDzBAbEDn@FtGTF\@|@APEBC@[C_A?kAGcEb@}@h@Ir@CLG@CCyB@qAAUGg@G{D,2.0,,,,17:25:06,2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Monday ~vibing~,3.01,1338.0,2220,24.0,Run,0.0,4413057080,garmin_push_5895908726,4716544789.0,2020-11-30T18:48:54Z,2020-11-30,(GMT-05:00) America/New_York,-18000.0,"[26.026579, -80.164366]","[26.026182, -80.165208]",,,United States,26.026579,-80.164366,0.0,11.0,4.0,1.0,0.0,False,False,False,False,everyone,False,g7364176,False,4716544789.0,3.617,4.8,89.4,29.0,True,155.2,181.0,False,True,24.2,8.2,0.0,0.0,False,5492162.0,1.0,a4413057080,aiz}ChbhhNO?e@\gA?YNCJIDEJCdABLLNd@Jd@B|Bd@r@DNJBFBXAfBHf@Ap@Bl@Gp@FdBAv@GdAC|@@j@?ZF^C\Dn@C`AH??`ABt@Jv@@|@PdAGhBOTm@XGJIIy@@UD{@\w@^SDq@BcECuBD@F_@@iAC]Cg@MM?UPEREzABZ@`GDZHDE@KNUl@UFeBCcFJMAGCNk@GDGVKJc@BeB?EMCUCqAAoLE_CAcDA[QcC@CHBOGEMY}AKaBC{@AoDDkBBk@^gCH_BLo@MoDBACo@C[?_C@g@DMAc@JG^A`A@\Fp@TVBxAVj@@|Cb@VF`AZ`ATb@R~Ad@RN^FtCz@`ARz@Xv@R|@Nv@?v@L~@JHwG?i@B}@FAIeCE}DEqASJN@JF@FBjFFf@@`@IvFEvA?xAGZK@IGGQAS,2.0,,,,13:48:54,2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,"Never done before...lake to lake to lake, count: 4",6.01,3426.0,3426,44.0,Run,0.0,4402247242,garmin_push_5885201375,4705121846.0,2020-11-28T13:35:20Z,2020-11-28,(GMT-05:00) America/New_York,-18000.0,"[28.033269, -81.952141]","[28.028197, -81.950242]",,,United States,28.033269,-81.952141,2.0,19.0,2.0,2.0,0.0,False,False,False,False,everyone,False,g7364176,False,4705121846.0,2.821,3.8,85.7,27.0,True,152.7,168.0,False,True,77.6,36.8,2.0,0.0,False,5492162.0,1.0,a4402247242,{fbjD|gesNYBaBAe@BuKDQMOc@Ki@K]_@_Ak@eAKUk@m@k@a@]_@g@]YMw@Aa@F]LaAp@k@n@yAjA}@z@Wf@YZ[f@GTDNApB@Z?`@E^qBFw@C_C@i@Eq@Na@NYK{AGWEQGMU?IDKz@eAR_@Tu@Jk@?m@Qi@m@y@u@s@o@c@e@WqBe@[O]@yBKa@HYLc@XKPE^?h@JtAF^LZJd@Bf@H`@`@tA^t@j@p@d@\ZHlAGx@BPCXMt@y@XILLF?^?D@NCr@Bh@APJN@f@ARGf@@tC?hADl@CRBPlCD^H\RVRt@N\Xj@r@dAf@h@`@r@`@LRN|A@~@QdBSvBk@j@[Ze@Re@Jc@RqALyAD{B@KDCrA@rBEzA@j@E`AFdBI^GtBJbBCfCB|@?v@I`@?h@BrFAXBlACHEb@g@l@c@~BsBJQBSHYaA}Cu@uBEk@]{@kAeEI_A]cCSkAMmAaA{GYkEKs@m@oDGcA@a@FiBReBR_AP]^{Ad@s@Hi@La@N[pAiBrByBdAq@lAo@d@SxDyAhAOpB]lBU|A]~@GnAOxA?rBH\Ff@LbBn@ZHl@Ph@`@dAbBh@zAp@vBb@dB|AtEtA`DJ^Rh@\n@n@x@l@lA`@j@^`APh@Jb@LXn@jAZd@ZjAHt@?VC`@s@nEc@xBOh@_CbHMVuBrBeCpBkErDi@^{DlBe@XkAf@UNqBj@s@HiC@_DGqBAeCO{@A]Eg@Ae@C[I[_@aAqCe@cBSe@Qy@e@aBEe@_@w@s@gCa@sBNhAJb@v@nCZp@BZ,2.0,,,,08:35:20,2020-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,“number 3 my lord”,3.12,1361.0,1822,23.0,Run,0.0,4398795309,garmin_push_5881820828,4701469182.0,2020-11-27T18:55:01Z,2020-11-27,(GMT-05:00) America/New_York,-18000.0,"[28.020733, -81.958046]","[28.017646, -81.947632]",,,United States,28.020733,-81.958046,0.0,13.0,2.0,1.0,0.0,False,False,False,False,everyone,False,g7364176,False,4701469182.0,3.685,4.8,89.8,30.0,True,163.5,189.0,False,True,72.4,34.0,0.0,0.0,False,5492162.0,1.0,a4398795309,qx_jDxlfsNFLPHP^Gb@OFI@gBCm@Ba@?w@DoAPc@@qAAIGC]B{@A{@BqA@k@Nm@Gi@GkC?gDEyBD{@?qABg@?u@Ce@BkABIIUIG{Ab@yAFo@EgBAw@@c@C_C?cBMqACqBSYOUa@Sc@w@eCc@wAWcAWi@Gi@Ma@CWs@kB}@uDKq@w@qGo@kE_@iEGqBUsA[kAIi@ByBAk@H_ARgABURi@Ns@Tg@b@k@Ng@h@HCC?SNe@l@eAx@kAnAsAd@]RIxAaApBs@nCkAx@OfBQv@QxAQd@Mt@CbAQl@G|AEr@Bv@Ab@Dr@RxAl@~@VZTPRj@z@`@r@`@dAb@vArApEMJH@T`@p@pBn@pAjAzCVf@x@hA~@bBr@pBLd@V`@Rf@X^BLPVJZJf@Fv@Av@WpB}@fF_@pAiAnD^yA|@cCNi@F],2.0,,,,13:55:01,2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,"Turkey Trot , count: 2",3.02,1825.0,2061,13.0,Run,0.0,4393036459,garmin_push_5876116018,4695381479.0,2020-11-26T13:12:04Z,2020-11-26,(GMT-05:00) America/New_York,-18000.0,"[28.021811, -81.958642]","[28.02004, -81.95089]",,,United States,28.021811,-81.958642,0.0,12.0,0.0,4.0,0.0,False,False,False,False,everyone,False,g5735940,False,4695381479.0,2.663,4.0,84.5,25.0,True,140.2,158.0,False,True,75.6,41.6,0.0,0.0,False,5492162.0,1.0,a4393036459,i_`jDppfsNm@HyBDOAIECIEaBB{DEu@DsA?wCDmCEw@DcBCa@Dg@?a@CsCCKKKSKqAT[BeA@OC}@@yAC_BAeA@_BO{BMW@UEY?SEOIQWu@_CUi@e@eBEYYgAa@sAGe@[o@Ki@m@yBY}BMi@OiAEk@WiBGSOyAe@mCSeBAk@UqCOcA[qAA}B@aA^uDL]Fg@^w@VYHWFILCD_@Vu@`@o@rAgBt@u@lAo@v@k@hAg@z@[|@e@hAa@bDe@|@Id@M`@Cv@SpAMl@Ol@E\?ZD`ACh@Dd@?b@F|@RHF~@\^Jl@Z|@fAb@r@|A|DRl@XlANXXdAn@dBX`ARh@PXPl@`A|Bx@jAlA~BL\`@|AxAlCRp@DRFrA?X[fC[dB[vAi@jBoBtFKPi@d@yCbCUX[P}@p@,2.0,,,,08:12:04,2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,How many runs involving the lake can we do in one weekend? Count: 1,1.01,432.0,468,5.0,Run,0.0,4390426248,garmin_push_5873578946,4692605939.0,2020-11-25T20:12:47Z,2020-11-25,(GMT-05:00) America/New_York,-18000.0,"[28.021909, -81.9596]","[28.028707, -81.949102]",,,United States,28.021909,-81.9596,0.0,12.0,0.0,1.0,0.0,False,False,False,False,everyone,False,g5735940,False,4692605939.0,3.751,4.4,89.4,28.0,True,142.3,173.0,False,True,72.4,55.0,0.0,0.0,False,5492162.0,1.0,a4390426248,{_`jDnvfsN?{BA_@EMIE[Ac@Ao@De@GE]?kACk@Dm@?o@JaAEs@C{CG_D?}CBg@Ay@B_@D_CCo@BIGWGIE?eB^uAHu@?cHIy@K{@EmBGU@[Ca@GKE[]i@mAaBoFk@qA[uAOc@Ki@m@}B,2.0,,,,15:12:47,2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Monday ~vibing~,3.01,1396.0,2131,24.0,Run,0.0,4381708630,garmin_push_5864937656,4683370989.0,2020-11-23T22:11:44Z,2020-11-23,(GMT-05:00) America/New_York,-18000.0,"[26.026972, -80.164341]","[26.026064, -80.155597]",,,United States,26.026972,-80.164341,0.0,13.0,0.0,1.0,0.0,False,False,False,False,everyone,False,g5735940,False,4683370989.0,3.464,4.6,88.4,27.0,True,157.8,182.0,False,True,20.2,2.4,0.0,0.0,False,5492162.0,1.0,a4381708630,qkz}CdbhhN`@GlAGr@@NTDl@E`A@bBF@FABIAi@CqB@i@CkB@oACyABwACiA@_BCeBBeAIcDBcCCeAEk@AaBB{ACi@AyBDU?gACy@AaCCY@cDIsD?wE@s@?o@Ek@@q@JMFW@O@u@GkCB_@D?GUAMAg@Fk@MuECS?e@IsAFw@EgAB}ACa@DqBGmC@oCCi@@FKEEMAOE{CK]kDHw@Ao@DmBAc@B}CIk@?g@F}BEcBDkC?]D?jBFXFEKPAj@FpB?rDF|BGdAA\BdBDHH@~@Ed@@^AJ?LXH|AAlB@xAAPI@DL^T`@JK?LOd@IrCGl@Ex@@^J`BGj@Ll@FfHQXHDb@ALFj@@Z?rDDfB?bGBn@?xAB~@?lED~C,2.0,,,,17:11:44,2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Lunch Run grocery shopping for tonight’s Friendsgiving,1.32,562.0,641,15.0,Run,0.0,4365468483,garmin_push_5849210265,4666035729.0,2020-11-20T17:31:35Z,2020-11-20,(GMT-05:00) America/New_York,-18000.0,"[26.02684, -80.164326]","[26.015312, -80.172404]",,,United States,26.02684,-80.164326,0.0,9.0,0.0,1.0,0.0,False,False,False,False,everyone,False,g5735940,False,4666035729.0,3.767,4.8,89.7,31.0,True,150.0,180.0,False,True,13.4,-1.6,0.0,0.0,False,5492162.0,1.0,a4365468483,wjz}C`bhhNYNaANKDGZ@f@@VL`@LP`@JbAJjAR`BPDJBtAAt@@VDL@VOb@AZFpADlAAj@Et@@`@EvAF~@Ab@Nl@@n@H`@P`@BzDEj@Az@Cf@H`@HHJ@ZCjEChEIxD@lEIj@?t@EvB?v@Cp@@VA@EPClBEdAAf@DXLh@BfHCnAFxA?XFPJVZNr@,2.0,,,,12:31:35,2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Finally decided to try out the GARMIN prescribed personalized workout and it docked my training status lol the irony  ,4.38,2342.0,2355,23.0,Run,0.0,4357847417,garmin_push_5841673618,4657977523.0,2020-11-18T22:04:17Z,2020-11-18,(GMT-05:00) America/New_York,-18000.0,"[26.026955, -80.164237]","[26.022938, -80.16138]",,,United States,26.026955,-80.164237,0.0,14.0,0.0,1.0,0.0,False,False,False,False,everyone,False,g5735940,False,4657977523.0,3.007,3.9,85.5,26.0,True,162.0,186.0,False,True,22.2,7.6,0.0,0.0,False,5492162.0,1.0,a4357847417,mkz}CnahhNHDARG`@e@Eq@?KBQRC`@F|@p@RhAFVHP?vAR`@@Dk@?c@HcDEiB@sCCy@Bc@C_@?uAIcBDaAE_EBSPa@D_@E]FUXAtABfDKjBDvACZDxABxAb@^Hd@?pBCn@EvBEf@@pEIp@@HAn@Wh@CLODe@Li@@KGaDC{@?_CGc@AH@nASJoCBWCEc@GcE@i@EgECc@AGGA}AJe@@SDCFAr@JjBArDDfA?lABp@?f@F|C?tAC`@@n@ADODi@Aa@CkABMIGs@IkB@c@IgDDoCC}EIoB@c@Cg@DCBKOeCAwIEmBMk@C_ACAaCHC@CFBnBDv@AnBFfABhCBb@AjABnACj@@xJC`@@JIhABdAGl@Dr@BhDCHGBK?]KcB@SEAC?_BMqBDw@AoBAgDEeDBy@K}C?wDEy@Iy@A_HEk@KKUBs@Bq@A]FD`AChABjA?vADfAI\?j@@`CL~EC|BHxBClAF`DChADfEADIBa@Ai@BSP[D[?OBCBCd@HnA@p@E^@bBFb@Bn@@HTBpAKZ?r@Hv@BzAKhAA,2.0,,,,17:04:17,2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Monday ~vibing~,3.01,1426.0,2858,16.0,Run,0.0,4348199222,garmin_push_5832164407,4647953771.0,2020-11-16T22:08:05Z,2020-11-16,(GMT-05:00) America/New_York,-18000.0,"[26.026833, -80.164292]","[26.026103, -80.154964]",,,United States,26.026833,-80.164292,0.0,13.0,1.0,1.0,0.0,False,False,False,False,everyone,False,g5735940,False,4647953771.0,3.395,5.0,88.1,28.0,True,155.7,181.0,False,True,18.4,3.4,0.0,0.0,False,5492162.0,1.0,a4348199222,ujz}CzahhNAP[PSD[?OJGhABl@ZFh@B^J`@@fBTN?A}BLuGA_BEi@?aDI{ADyAEoG?qECg@Bs@E_EB{@E}ACcCCq@DSBCNe@GqCAqEC}@B{BAkBG{DAwAEcB?_@F?@c@IkBC_C@e@CmBD]TBQ_AC_@?iBGoGAMSIAKEkG@m@KYsADaF?c@Bi@Ic@D_A@_D?QBg@@uACqBDqBCa@BEJBzA@NFAK`@Gr@BzBCd@HrMAv@FzADxCAr@@DJL\Dh@GzAEdA@pBCxA@PAbBAz@GnACdDBxDAV@BNEd@JbACnABnECr@H|B@hGB|@CxC@h@,2.0,,,,17:08:05,2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,"Things I’m v grateful for: my amazing parents for visiting me, no rain and some sun, one week till final project due ",1.03,489.0,498,8.0,Run,0.0,4344134690,garmin_push_5827957784,4643622993.0,2020-11-15T22:27:10Z,2020-11-15,(GMT-05:00) America/New_York,-18000.0,"[26.026915, -80.164354]","[26.029599, -80.159373]",,,United States,26.026915,-80.164354,0.0,15.0,3.0,1.0,0.0,False,False,False,False,everyone,False,g5735940,False,4643622993.0,3.389,4.0,87.8,28.0,True,147.9,174.0,False,True,15.6,8.6,0.0,0.0,False,5492162.0,1.0,a4344134690,ekz}CfbhhNA@iAPKFEJ?ZHbBP?rBNpAVl@ABg@?mBBuDDgAAsBGo@AkEEwABMG_GAg@B}CEcB?aBB{@AIEGI?mBBsAD}@Hy@@q@EyHD[JCZFdBD~BFlB,2.0,,,,17:27:10,2020-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
