resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
2,Tuesday ~vibing~ delayed 12 hours because of rain,4841.6,1475,1513,11.0,Run,0.0,3867732026,garmin_push_5338835731,4138783504,2020-08-05T11:53:46Z,2020-08-05T07:53:46Z,(GMT-05:00) America/New_York,-14400.0,"[28.020563, -81.958467]","[28.018376, -81.94944]",,,United States,28.020563,-81.958467,0,13,2,2,0,False,False,False,False,everyone,False,g5735940,False,4138783504,3.282,4.0,88.7,28.0,True,161.6,182.0,False,True,75.6,48.8,0,0,False,5492162,1,a3867732026,ow_jDlofsNAFIHcCDcA?]De@N_@DuA@_@EKcANoEA]I}@C}@BqED}AEuCDwACsB?y@@IK_@G?a@Va@HmBNgEIiDAkH_@]SYc@g@iAc@sAq@mCSc@_@yAC_@Sa@Qi@m@uBScAM{@SqBGYSeB?G{@gGUwB[yDa@eCMi@Gg@Cw@@i@FcBLaATm@?IRk@Py@Ta@X_@VeAXo@X]b@u@lByB\Wx@c@r@k@ZQtAg@rCmA`@KxC_@zCi@tCWp@M`@Al@BdCF\D`Cn@t@Vl@f@X\^n@R^f@lAb@rAFZj@nBbAxCd@|AbBbEh@lAb@j@xA~Bl@bBV`ATZP^TVVb@Xx@JtAAh@Ix@QhA{@nEc@xAq@bBy@jC,2,,,
2,Mid hurricane?,3228.7,902,1120,3.0,Run,0.0,3855938570,garmin_push_5326448972,4125774171,2020-08-02T22:12:26Z,2020-08-02T18:12:26Z,(GMT-05:00) America/New_York,-14400.0,"[28.020637, -81.958038]","[28.024787, -81.937791]",,,United States,28.020637,-81.958038,0,11,0,1,0,False,False,False,False,everyone,False,g5735940,False,4125774171,3.579,4.6,88.9,31.0,True,155.9,173.0,False,True,72.0,42.0,0,0,False,5492162,1,a3855938570,}w_jDvlfsNTHLLFJ?\GTKHq@DcC@cAFcALuB@QGAECa@AoCFg@DcACoDBw@Cc@Bc@?kA@aAEaAD_J@GCSGGI?g@RkARmAHaEAgCEsBQsACoBKOCYUSa@y@aCeAuDKg@_@cAGi@]q@aA_DOo@[}CMe@SuAKmA_@qCEg@K]a@{DE_AIo@o@oDEa@@s@JmDF_@V{@@QR_A^y@l@kAPBD[Ni@b@q@xAkB|@aAtAaAnAu@nBu@^Qx@WJGb@KlAQ`Di@,2,,,
2,Added a little water ,3226.8,1208,2599,20.0,Run,0.0,3849152263,garmin_push_5319459600,4118262262,2020-08-01T15:55:22Z,2020-08-01T11:55:22Z,(GMT-05:00) America/New_York,-14400.0,"[28.020414, -81.958321]","[28.018988, -81.950015]",,,United States,28.020414,-81.958321,0,11,0,2,0,False,False,False,False,everyone,False,g5735940,False,4118262262,2.671,3.8,84.1,34.0,True,142.7,154.0,False,True,71.8,30.8,0,0,False,5492162,1,a3849152263,qv_jDpnfsN@\CJILQDaA@OAi@F[C{@@}ANYC{A@KIASBiACc@?_AFsAJg@KcA?q@CuA@w@AmCB_@C}DBcBEe@?mAGa@G?SHONUHk@H]@y@BaECmA@y@Aa@GyDQmAI]AYOGIy@kCKc@G]a@eAI[Q]Oo@]}@Ce@G[CCi@eBO[Sq@UyAUoBOw@Eg@Ki@A][uBUwBIYGi@UqABg@Y}CM}@[sAEcABwBDoAJs@JY?c@P[Ly@N]b@k@HSteApU`@t@Nd@b@\Vj@Ln@Dh@@h@Gz@g@hDYpAGn@q@xBw@jBq@vBORSRmA|@,2,,,
2,In between jobs = long run on a weekday (still HOT),8059.9,2281,4526,48.0,Run,0.0,3844680653,garmin_push_5314508271,4113276733,2020-07-31T18:06:57Z,2020-07-31T14:06:57Z,(GMT-05:00) America/New_York,-14400.0,"[28.020598, -81.958216]","[28.021272, -81.951888]",,,United States,28.020598,-81.958216,1,15,3,1,0,False,False,False,False,everyone,False,g5735940,False,4113276733,3.533,5.1,89.4,34.0,True,161.2,185.0,False,True,71.6,45.2,0,0,False,5492162,1,a3844680653,uw_jDzmfsNL@HFHJ@JETQJ_@?UBm@A_@BkA?a@DYFqCFK?GFCRL`CCxABlAGfA@n@C^Bx@Fb@@h@CtECd@@h@AJINE@wBAo@B_AEmD@mABaCIYUKi@iDHs@C{@B_BAkIByAAaBD]T]^]XYAl@t@R^^dAT`@Pb@Rp@x@rEJx@Rr@\x@b@h@Td@Rt@Zz@r@~Aj@dBDr@Ih@Yp@U[@PKh@S`@SJQEaB{@eCy@c@Mk@KiAG_DEoDQwCe@u@Sg@Qq@]_EwB}@q@][o@u@Y_@]q@Wg@_@cA_@cB{@_HIaAVt@]_BQsB_@uB_@qCQu@Sg@eAmBbAo@w@j@OAcA_Aq@c@o@Ys@S{AWk@G{@?g@C@Ga@?QIAEBoEAiACGDgA?_ACm@FWBcAFi@?_BHmAEmAGc@EuBEUn@FAYKo@Ci@EYI_CEmF@wBCoA?eC@UBE@DEkBPg@AgAH[vAOh@DDDN`@Dj@CBFv@Lz@ARFb@@^BLFLJDn@JXAnAqA^[`@Ub@KRCh@Fb@Nf@Vt@l@v@~@JPKLPBJJ\d@l@lAPh@b@vBL`ADhAH`@D@|CMf@DjAElE?^A^G@EE_@D{CDId@GN?VMJJHrALJJBrE?|EInDFzAAPEZQdA{@f@i@bA{@VKPFBBnAvD\^jAN|FZdEF`ECb@CbAO`@Kp@YjBy@rCyA,2,,,
2,Biking lunch errands ruined by Covid ,8206.5,1726,2677,42.0,Ride,10.0,3834030551,garmin_push_5302010467,4101234352,2020-07-29T16:39:08Z,2020-07-29T12:39:08Z,(GMT-05:00) America/New_York,-14400.0,"[28.020559, -81.958447]","[28.020672, -81.958369]",,,United States,28.020559,-81.958447,0,11,1,1,0,False,False,False,False,everyone,False,,False,4101234352,4.755,7.0,,33.0,True,117.7,139.0,False,True,72.4,44.4,0,0,False,5492162,1,a3834030551,mw_jDhofsNNNIQB[R_@DCPGfAAb@@bFEHGBEHmAHMNAVBJCDOAQBQHEl@?|AG~B@dGAPDlACbHCbHBNCdA?t@@FNJBREHKNCfKCbHBdCCbD?~CAj@BfCCfD@`HG`@DvAAjCHrB?rDHPBTJNKTEn@@lBCl@DvDAX@RLR@XELK~@B^KXAZFl@BPFf@Gx@AP@JDDBBDEbAAdCWpA@ZJ?GMPu@@SAgAD{@CeAL]?GDE`DEhDMp@?hEQ|@?fCFzIErEBDBZfABP?hACfADh@@xBFPHJp@LDFiACFOHBOa@Ku@AaA@qBCcBEOIOOIOEcABMEUUOAcABWEuABs@CgBFcCEcD@yBDoAFiGLuBHc@AcABKFOBSCIEk@C_A?UCe@@_@Ni@Dc@SI?}@Bm@CaBAm@EmCBk@F_@GwGGk@CiA?k@Ew@@eAEwABwS@yCDkIAsBBcEEsE@a@JAH[@E?GECIICkCAgOByBF{@MQDoAFwBAyGBO?UFO@MFENCjBGPGBo@BsAAeAFSC_B@g@GEBGHMZCPC@W?,2,50.7,87.5,False
2,3rd semester DONE #buzzbuzz 🔥💯🐝🐝,4842.7,1454,1492,8.0,Run,0.0,3830276937,garmin_push_5297709741,4096968999,2020-07-28T23:18:51Z,2020-07-28T19:18:51Z,(GMT-05:00) America/New_York,-14400.0,"[28.020508, -81.958145]","[28.018272, -81.94916]",,,United States,28.020508,-81.958145,0,17,4,2,0,False,False,False,False,everyone,False,g5735940,False,4096968999,3.331,4.5,87.5,27.0,True,158.6,185.0,False,True,73.0,45.8,0,0,False,5492162,1,a3830276937,cw_jDlmfsNDH?\EZKFQBYAy@FaC@w@LWBaBBc@CGUA}ADaDJi@C[?_E@s@Au@@cACc@Fs@?e@A[@YCyBBeCC[GOE?mA\i@Fu@BmAAw@B_@AkDAyCWmBE[Ic@C_@Mq@eBOi@w@sBwAuEE[Ui@y@oCQw@e@{EG_@Q{B]gBGq@SsASkCGcAIs@y@oE?SFiED{@Hi@ZeA^iA^k@ZiAHU|A{B^e@lAmAVMfAw@p@_@hBq@zAm@n@S`B]~Cc@vAWhC[l@Cd@AnAJ`B@b@D|@TlAb@f@Hd@^bAnATb@Th@P`@Lj@b@hAX|@Jj@jA|DlAxCb@v@j@zAr@`ALXJd@f@r@^v@Vp@ZjAl@fAr@z@P|@Hp@AnAm@`Eu@bDoBzF,2,,,
2,Hot^3!!!! Study break. GARMIN back part 2,8057.7,2364,4900,46.0,Run,0.0,3820582336,garmin_push_5285334672,4085803178,2020-07-25T19:11:54Z,2020-07-25T15:11:54Z,(GMT-05:00) America/New_York,-14400.0,"[28.020556, -81.958225]","[28.020812, -81.951632]",,,United States,28.020556,-81.958225,0,10,0,1,0,False,False,False,False,everyone,False,g5735940,False,4085803178,3.409,4.5,88.4,34.0,True,162.3,181.0,False,True,72.6,47.2,0,0,False,5492162,1,a3820582336,mw_jD|mfsNDIP?HTALGLQHwAHi@F_A?e@@u@NYBGSC?m@Hm@BE@MN?f@DtABrHAlMEPq@HkE?gBJmFB_@IG_@Q]WAoCD}@Ck@Bw@AoCD{A?i@AuC@kBAU@SF]Vw@z@QO|@bAN^z@dBNn@T~A`@~AV|A\~Al@~@fDrIBTBp@Kh@m@hA@q@CP[~@UNSCkAm@oAe@{@WkAW_BQwCQgDI_BScASmA_@o@Y_EsBuA_AWUq@u@m@aAk@uAi@gBa@iCQyAW_BImAH|@]oBEs@O_Ac@_E]aBMa@[m@Ye@g@s@]a@[WiAm@c@UmBe@gAIuAACKe@CCCEc@BoHCaCCc@Hy@@k@D[E_A?y@PkA@c@O}BCo@@SJEAa@EIEeC@YEsBBaBEiC@k@C{EFQLy@Bg@?yBDKz@Kh@?XDHHL^B`@H?BbADZ?d@FhADPd@Nf@HDArBeBJGdAYN?b@Bh@N|@d@\Xp@v@z@rAt@zAPp@`@tBLbAHnAJFb@?rBC`@[?PB?|@D`A@b@B|ACnABHCBKC_@BwCDWBAp@?Fi@b@PJHFTAx@@FFFz@DPD`@@rAAzA@tACx@DpACb@Bb@@tAEf@Gb@Yl@i@hBwA\[HGD?JBTZrAhDRR^Hx@JzBPx@BvADh@?n@CjAFxCBv@A`AMf@OtAk@hIuD,2,,,
2,Annnnd GARMIN is back pt 1,1620.1,400,482,7.0,Run,0.0,3820054351,garmin_push_5284582807,4085184314,2020-07-24T21:02:04Z,2020-07-24T17:02:04Z,(GMT-05:00) America/New_York,-14400.0,"[28.020659, -81.958247]","[28.028279, -81.950143]",,,United States,28.020659,-81.958247,0,7,0,1,0,False,False,False,False,everyone,False,g5735940,False,4085184314,4.05,5.0,89.9,31.0,True,129.0,156.0,False,True,72.8,46.4,0,0,False,5492162,1,a3820054351,ax_jD`nfsNL?HPG^ULI@yE@gAJ}ABc@IEKEyCBe@A_@De@NM@KI_AEiA@yCA{DHwBGeB@e@AyA?KBCM[GAaAPo@By@JyADiFEuCS{BAkASWQSSMY{@oCYs@[iA]_AMg@Go@?W,2,,,
2,~Tuesday vibing~ #weback,4862.7,1496,1515,9.0,Run,0.0,3798373579,garmin_push_5273180829,4060161998,2020-07-21T23:56:29Z,2020-07-21T19:56:29Z,(GMT-05:00) America/New_York,-14400.0,"[28.020694, -81.958076]","[28.018281, -81.949175]",,,United States,28.020694,-81.958076,0,11,0,2,0,False,False,False,False,everyone,False,g5735940,False,4060161998,3.25,4.0,86.9,29.0,True,163.0,183.0,False,True,72.4,45.8,0,0,False,5492162,1,a3798373579,ix_jD~lfsNB?JFH@FJBLAREJGJKD]DiDHs@P_A?[Dc@?_@IAEGy@?w@DiAAo@@s@EyACeBB}B?yAFaCDe@ImC?sABi@Ei@CIKAmA`@iALkADc@Ey@As@B}BCk@@yBOm@K_@Aq@BWGWCa@UU[e@gA]eA{@wCY{@a@{AGa@Ug@Qq@m@mBKu@SsBMk@cBmMK}@KwBQyAg@kCIaAAi@@}AJiAX{APi@Je@Z_AT]DK`@eBT_@~@eAn@_An@o@tAy@bAq@f@SfA_@hCgAx@IpAUdAM`Dm@rAKx@ObBC`@BVHzAJ|A\ZLhA\`@V`@\bAtAj@dANp@z@zB\vAfAjDhClGRb@r@bAj@`AX^b@dAd@hBp@fAPPT`@Tz@Hl@@`AEj@{@|EUlAYfAcB`F,2,,,
2,A final adieu to Umstead ,9669.8,2917,6376,143.0,Run,0.0,3781137427,garmin_push_5255955878,4040929676,2020-07-18T14:18:41Z,2020-07-18T10:18:41Z,(GMT-05:00) America/New_York,-14400.0,"[35.852795, -78.720377]","[35.846033, -78.724489]",,,United States,35.852795,-78.720377,0,16,1,1,0,False,False,False,False,everyone,False,g5735940,False,4040929676,3.315,4.8,89.1,31.0,True,163.7,203.0,False,True,116.6,65.6,0,0,False,5492162,1,a3781137427,}nyyEjan_NAUYoAIe@B_@ZYD[BaCA_@Om@?MNWp@u@DQBo@NOF?TJNJb@Ll@Df@J`ABxCjAh@p@b@hAZ^d@Xb@Lb@BtAa@j@Ed@Fj@VdAjA\r@P~@JfAJjDPhAVx@Vd@lAnBb@dAVdAPvAFr@@z@L^LPG`@?RFrAGl@M`@K`Ak@p@]n@I^Qb@I`ALx@d@|ADVBb@AdCFNTbAATK|@@PUTw@h@w@bB_@X_@B{AW_@Be@Ho@h@OXETCbBQRGRSb@y@fAOZc@|A]|@CZm@f@i@j@MVUt@SfAs@~AYhASb@Uv@Wn@K`@qApCgB~CYt@ER@p@Nz@NxANZF\Zf@Ib@LHzALXJ`@r@Zt@H^Xh@`@rAR`@X|AMPHTFt@JjCRlA?NJz@Xj@\\^TdBtBj@XtAeAb@e@bDeBdAeA\e@\_@tBmC@XbAeB`@g@Va@tBw@dANlBz@d@\^R^Bt@GRDPHt@|@f@hA\ZTFLEJS\qA@k@HYb@s@r@YLA`@F^Rl@f@`@^Vf@vAhALRr@t@NTNNNBNLd@`@Xf@^bAI\OSMi@CM@Qn@Zb@JpAPlAHX?ZGtAeA~@{@Xk@Da@FMJ]@WHOD{Ad@oCHeATk@Aa@Hc@JyARcBVu@h@w@~AmAp@a@h@Qx@k@j@I^S`Bk@^LFKnA_Az@c@ZITSp@SJK`@Kt@_@`@Iv@q@x@U~CoAh@q@^?I]?WRkALqACUFoA\s@_@}@MeAOc@?m@ASOi@S_@s@}@a@g@{@w@MSI[@Ca@s@o@aAA@W}@Oo@AWOc@SgAU]Qe@KScAmAAJ_AaB[c@_Ag@YSu@WsB}@_@_@_@KmB}@]UcAKi@@WEUKQ_@CQB{@Ci@EUI[OWK]OQM_@Cm@F}@Cs@?gDEMWSu@Oc@m@_@UQAe@PgBjA_AfAe@Ee@QaBQm@@mAl@c@As@b@k@j@k@z@KXWVc@l@IFM@MIw@eAICKBYh@St@QNc@Lk@IIZi@YWWm@}@MKe@@sAZkAD_@KSUM[ECsAQ{CEaA@mBEsA?s@G}@@q@Mk@EmBzACWBg@HExAIzBDxFMlBFaAD,2,,,
2,Study break run,1620.5,461,529,23.0,Run,0.0,3777750855,garmin_push_5252457449,4037097683,2020-07-18T00:21:28Z,2020-07-17T20:21:28Z,(GMT-05:00) America/New_York,-14400.0,"[35.852885, -78.720352]","[35.863525, -78.717945]",,,United States,35.852885,-78.720352,0,9,0,1,0,False,False,False,False,everyone,False,g5735940,False,4037097683,3.515,4.6,87.1,26.0,True,149.8,167.0,False,True,116.2,95.6,0,0,False,5492162,1,a3777750855,ooyyEfan_NB@BAEa@wAyFu@}AaAu@[[Ii@@YN]F_@J_BG]WEeAMQ?c@GiAC{A@wAL]JY?WDGAAKq@N}B\oAXm@TsAn@s@`@wA`A_C~BMPo@p@a@`@k@n@e@`@s@x@GXUP[?GIGYAQJ_@CI_@]o@u@m@_@{BkAuAo@YI{@e@o@Y,2,,,
2,Wishing I could be chilling as hard as Facility is ,1620.0,464,464,26.0,Run,0.0,3768574290,garmin_push_5243174990,4026829995,2020-07-15T23:42:27Z,2020-07-15T19:42:27Z,(GMT-05:00) America/New_York,-14400.0,"[35.852669, -78.720368]","[35.86335, -78.718021]",,,United States,35.852669,-78.720368,1,12,5,1,0,False,False,False,False,everyone,False,g5735940,False,4026829995,3.491,4.8,87.3,31.0,True,153.2,169.0,False,True,120.4,97.4,0,0,False,5492162,1,a3768574290,cnyyEhan_NKSQ{@So@Ia@Kw@Ss@g@qAM[c@e@s@g@M_@?UNoADs@H[?s@GE_@Ew@AsAOcDCaBPc@HMAI@a@N{Cb@gB\a@Xo@T[Vc@Nk@b@i@f@qAtA}BtBaAdAKNcAbAKPE\KJE?S?WMI]Dk@CKi@u@][i@_@a@S}B}@_@U[U}@]u@_@,2,,,
2,Showing mom the Raleigh Routes,6461.4,2458,2882,68.0,Run,0.0,3758221689,garmin_push_5232865403,4015281311,2020-07-13T21:39:35Z,2020-07-13T17:39:35Z,(GMT-05:00) America/New_York,-14400.0,"[35.852703, -78.720293]","[35.839677, -78.682038]",,,United States,35.852703,-78.720293,0,15,1,2,0,False,False,False,False,everyone,False,g5735940,False,4015281311,2.629,4.0,83.3,31.0,True,150.0,164.0,False,True,126.0,71.2,0,0,False,5492162,1,a3758221689,knyyEz`n_N?CGOYmASeAOe@CUMYU}@c@k@o@e@k@YIOAYBs@TgCCo@GM]?OIgAKYFgAGsA?cBJQABmCHs@?QCu@?_AU{CKaAGa@Qu@IUMm@g@wBDIg@_BOcABgADw@AQJmDDq@H{CDe@PsE@oAD]DG`@M\Af@@\EFIH]Da@?uACa@a@w@?IDInASPIHOHU?_@De@Z{@Xa@t@sAVWj@aAn@w@^k@BALFNd@VR|@~@RZ|@|@z@dANXVPn@NfBQj@AbAKf@K|@ETEp@Mf@Sb@In@UXCf@Qt@O`AKd@?XDv@Eb@?XETIfCaCZWX]FMC{@Dk@R[JUNORMPA~B?ZC\F`CFf@Fv@Aj@HXCXDf@Gb@Bt@PLNXJLJXp@@PB`@Gn@AbAHl@Bj@?f@Ej@?rANbBX~@@DNHv@I`AURSVGEQA}@K{@Aq@GUW_CYy@M_ADmAIw@Eo@Ms@IqBL}CA_AEUk@cAMOg@s@[W}@a@W[UOQW[Su@m@[Iw@a@[Og@]WYMUe@_@[k@_AeAWSYy@i@s@A{@BYGyAB_@Lu@BeDDc@\}@V_ABS\wAFg@Rq@LWLm@TIb@G@iAGSA_@NoARcACe@JwADYNe@F_A@_ECa@B_@Ha@N]Da@?k@B]JYH{@Bw@Fs@A_@B_@Li@j@cAfB{@d@Mb@g@JIp@UlBCVIb@URUXUDQZc@l@c@Xe@bByB\g@nA_CLQN[,2,,,
2,Getting lost in the Gorge,6454.9,8167,11200,1175.0,Hike,,3742534065,garmin_push_5217205039,3997670129,2020-07-10T14:42:39Z,2020-07-10T10:42:39Z,(GMT-05:00) America/New_York,-14400.0,"[35.940302, -81.93019]","[35.940398, -81.930209]",,,United States,35.940302,-81.93019,0,18,0,3,0,False,False,False,False,everyone,False,g5735940,False,3997670129,0.79,3.1,53.4,29.0,True,98.1,121.0,False,True,1047.2,572.2,0,0,False,5492162,1,a3742534065,{qjzEt~`sNJwBJW?SXq@GA@SN_@R[LKDWJKCEDSGGDGYM?QLWOWDc@Ts@Mw@JWOMSELJQIOYHQEELSEe@LWBi@TYEEDq@QWDIKED]CSFOGa@By@IJBNIK@]KE@GKM@_@FQEIPQAQJSAUEEJWBcARm@?IGEBUHMAUHYLQGs@J?KK]@IY^AMETKGOXOSSQ?GGJ?IBYQe@BDLMT@DW^a@R@REBF?OHKTEAAX[LLFCDDBGDPCBZZJ[LDAIADJLFQ?LIK?AIEDLLTX?LJDDTLB?FKXEE?IK@Ip@HNGFDEGME@BLQ`@DFCCBn@DG@L@ILA@NAt@O`@@JIDHL?\G??FPHENEC?PBBKF?JLHQPJZN@ALBJGJJA?LWLXz@KTFNCPKE@IKDBECC@FI@DDBGG?B@CnADLARMLEXBDFEBHGH?NF?GPI@JNAd@GLG@B`@JDANIJCC@BGL?VHJINDTWTFRIPDBUJMEPAI@VRWSCLNE?FC?CCBHBUMHJD@QKADTH@KU@BCFBWGAZf@KQAFM?APUACNS@IL[DLFCGMAGD@LICGFEICHEABVGFEM?DIABCGFBJBGOMCHMGMNBKGH@KqBP|@[AFAIFCFPA]AHB@CIDAIJCE@JMED\KUHLI@SLYQO@DCMUBLGEEQ?JBCG?@MEGQAOUDAYMAGOFH]UPEIEOE?HHE]G@Q_@BCBLFUCDCOFSIINQDSGWJKJ_@TAQ@?e@PIBWDBNQJ@HWVMH?BF@YE@@KABJGCORSRBLIx@sAbAP]OF_ACb@Cg@BZPMAO?FBE?FEACIMFNGEFBFGAPDCIBLESEHK?g@_@g@Dg@QQBHHQEOFWCUNENUJQDEMKAUJ?EEFg@FENMPYHu@CEL@KCFATIBHBSES\KGKPQFISODGG@G_@NYEMKFWIRSM[Fg@Ma@@YUUCc@_AIE[@uAi@m@VeA]]f@i@Hm@GSH`@^Lj@Yp@@ZU`AEjAGNiBn@s@EWP]Ek@Js@R@Jc@PMh@BRGLDVCRUj@JJA\Kf@@\MhA?TLJGv@Hn@_@^Yj@?~@W^[z@JPFXMRPr@JRGNDTCLHV?DGCAHRv@KHL`@CB|CXhAPbA?|@UHKzAQlAXJP\@^GpAi@PW@Of@cARUt@E\NDEbADp@[RYf@_@h@YJ@\]`@K`ADt@^dB\t@E`@Jd@OxCAhAk@\i@ZUZ_@HQCQJy@l@y@d@qAFq@NS?I,2,,,
2,Mountian mile with the ladies ,1631.0,605,605,19.0,Run,0.0,3733501817,garmin_push_5208119597,3987672012,2020-07-08T19:14:10Z,2020-07-08T15:14:10Z,(GMT-05:00) America/New_York,-14400.0,"[36.19866, -81.885917]","[36.197224, -81.889602]",,,United States,36.19866,-81.885917,0,14,1,3,0,False,False,False,False,everyone,False,g5735940,False,3987672012,2.696,3.8,84.6,24.0,True,144.0,160.0,False,True,1545.0,1467.8,0,0,False,5492162,1,a3733501817,q`}{E~ixrNRh@LPPH`@BJFBNAHIJy@d@_@Je@FWESIa@a@wA}@m@]cAiA]s@OOS?GDIVERAf@@\Db@p@|A\`AZhALz@b@j@h@f@^h@HTPRr@TVBhAEP@h@EP@JA`@On@i@~@i@ZWp@a@pA_AHKl@_@`ASp@ZHTBRN`@Ad@Eb@KZ]^S\O`A]rACZOj@EJEFQFOGIIYiDIUGAG@Q|@K^Sf@I^OT,2,,,
2,The hills are alive ,8059.3,2490,4525,282.0,Run,0.0,3727018947,garmin_push_5201512319,3980617071,2020-07-07T13:29:12Z,2020-07-07T09:29:12Z,(GMT-05:00) America/New_York,-14400.0,"[36.198637, -81.885958]","[36.190269, -81.881887]",,,United States,36.198637,-81.885958,1,15,1,1,0,False,False,False,False,everyone,False,g5735940,False,3980617071,3.237,5.0,88.5,22.0,True,154.3,189.0,False,True,1612.2,1478.2,1,0,False,5492162,1,a3727018947,m`}{EfjxrNAy@DkADo@FQBAH?FDLNVPJBd@FTIR[Lc@XSd@B`@GZUR[`@SvAc@jASjAk@~@QLDb@b@^Tj@@z@H`AGXIf@YnAgAt@_AJG`A[VNbApA^Vd@BnAAV@~@Fp@HfAZXLpAr@vBn@jAh@V\Tn@J|@@nAOfASx@Yt@St@Mn@Eh@Dn@LbATnAJ|@JpBFb@FHJDL?JOLUPm@P]`@]VKLA`@Bz@Z`B|@R\r@dCdAzBb@h@^RTB^?r@QlAy@`@q@Tc@f@}Af@{@HWfAmBp@gBFYR_@F?fAcDBUd@q@Vq@B]\{BZaAj@q@r@c@`@a@Nk@DWJsBHw@H_@FCPq@PeBb@aA`@c@nAcA`@k@Pc@Fo@DG]yAOYqBcCc@]a@U{@]MMi@]_Bo@QSGM[w@Kw@KoAY{Aa@_BK_@sAkCIUUiAc@qAQiAMc@?E@EQYI]Y_BKgABXC\M`AC~@G~A@b@EJ@bACf@@r@Ph@^b@vAtBRlANrA@n@BVFDEh@ETCDC?GGGOGWUi@g@u@?EOC]OWO[Yg@w@SSeA_@[@_@k@eAgASIMA}@BUL_A`Cw@zA_@h@SNUVsAfAy@x@]b@IEq@bBa@vAo@rAW^OLMHEIo@`A_@v@UtA?DHJMDa@\cBjC_@ZSHMBqAD{@LcATkBdAc@L_@RWFLVL?RTb@PTDN@d@Ol@LJE^i@RI`@?LCv@?`@CZ@\MD[AYDGf@GHGTILAp@XH?ABv@b@p@PT@f@Hd@T|Ah@hAFVLJ@\@l@Et@COQEI@KF?^Jg@I?JPV?FUDe@@YEOD[CYIgACQEYQk@QIKk@KKKUBW?KEOIe@k@WIi@oBAUJG?SHeB?IOWQJUXMZcAlB[Vg@PQBmA@y@Lm@RuAt@QX@DFPf@t@j@PJARQFOZU~@ObBHTKJO?a@HKRAp@SH?j@PRDCe@O{@CkAHu@@m@MQIASVOVOj@,2,,,
2,Profile,8788.6,9875,17455,821.0,Hike,,3723093418,garmin_push_5197639831,3976317415,2020-07-06T13:16:36Z,2020-07-06T09:16:36Z,(GMT-05:00) America/New_York,-14400.0,"[36.119147, -81.832906]","[36.096211, -81.831808]",,,United States,36.119147,-81.832906,5,19,1,5,0,False,False,False,False,everyone,False,g5735940,False,3976317415,0.89,3.1,51.5,25.0,True,97.6,122.0,False,True,1768.0,1189.4,1,0,False,5492162,1,a3723093418,som{Et~mrNGm@~AuAPe@OoABUYKUcA}A\_@GAh@g@j@]JqAYa@Du@m@U_@QaBKQBcA^_B~@q@f@eAASIHkA_@_Ak@Wq@?o@s@q@IS@_B_@xA@d@Zn@K\ArA_@M_@q@ITWeBe@{@_Am@Wc@Iu@c@iA@o@E\K?eAo@w@QOa@@[\CP]WAs@Si@eAAqBGe@WWNIh@LBc@i@iBjAcAbAIr@a@bA_BZy@U{@m@~@_@Aq@g@gBiC@UzAsAxC{AKMAk@w@Em@[a@g@y@}AAa@hAy@hBy@t@C`@]Pg@Gq@UYJq@z@b@lBa@Z?h@\Fh@QjABf@pAoA`@wAd@g@|AJJRGOp@u@]Mi@m@zBa@{@_@@QcAeBBgA\}@?Yh@}@bCiA?y@Tb@VQLn@TDA_@RQRTALd@qA`@vACx@Xo@Lb@zC_@RTfAVb@b@p@R^X^d@Vh@RA@T\NAKPERI?MVDFEBIVP\Ub@AKn@LXC`@MNFOL?b@z@`@N\D`@`@|@Lf@Pp@h@r@TAVT`@l@ZjB`Dd@TVE`@_@EeA\gAVQTa@X{BP?IFNJQGZKGNUY@VL@IQBHJIGLDMr@NBQM@Vc@z@SDe@W{@R}Ab@Y@e@N_@Iw@L{@`AmBdAu@RJPG?NFGNZFVGZPlAAhAz@?Td@ITRHFKb@f@^Lp@h@NRCLb@PfC~B`AWLRvBd@Lh@b@\\KCNVZDXMj@v@|ApBtAh@T`AvAP?BWp@r@hAHVv@B`AVb@@t@b@N@\KJFONHGEELNC[GHHHOKVLH?[HHOXFUCKI@VEiAl@TOv@CTEo@QFAWNRDSASq@BMZB@XF@ONLRILFE@p@HKIMDGJx@HFCVVc@EMRRON|@Hl@nATHXUHDAZLLJh@CXTQOXZv@@`@~@zAR|@P@TzBK\FNCj@e@d@j@EVz@?T|@XGJLVx@CLVENf@l@bA@Al@e@j@?j@MRH`@bAOJU|@v@hAo@^Cx@RHR{@VAXTNPx@Z|@b@`Ad@t@GPFn@p@UNJJb@INBZf@tAATX~@Dn@h@z@P~@^EJj@GP`@r@?XOV`@L|@?,2,,,
